yyyymm,permno,actual_ret,predicted_ret,decile
200801,10104,-0.089903,0.00796395423530886,5
200802,10104,-0.085158,-0.0006083427108348402,6
200803,10104,0.040426,-0.026112474522317044,1
200804,10104,0.065951,-0.0027704225292731173,3
200806,10104,-0.08056,0.004500773471824217,7
200807,10104,0.025238,0.02063037010563637,9
200809,10104,-0.073871,0.0028747778415642074,7
200810,10104,-0.099458,0.021741100322157963,8
200812,10104,0.101927,0.013774559964521949,9
200903,10104,0.162806,0.03912622064589826,10
200904,10104,0.073049,0.011823389294783633,9
200906,10104,0.093415,0.05208136821468301,10
200907,10104,0.035481,0.014686755567305814,8
200908,10104,-0.011297,0.010543858965466137,7
200909,10104,-0.047532,0.012342326776886119,6
200911,10104,0.046445,0.013938744982217546,4
200912,10104,0.11096,0.07976798767760075,10
201003,10104,0.043002,0.024394417995608465,5
201004,10104,0.008071,0.006521596368822433,4
201006,10104,-0.04918,0.008303396439077938,6
201008,10104,-0.075931,-0.013958101945610694,2
201009,10104,0.229114,0.06510330453651611,10
201011,10104,-0.079476,0.014438357871449864,5
201012,10104,0.15733,0.059259747845081444,10
201101,10104,0.02492,0.011532206105724162,4
201102,10104,0.027162,0.03521867580535074,9
201103,10104,0.016185,0.006675769520305743,3
201105,10104,-0.048387,0.004862593362935397,3
201106,10104,-0.038282,0.0063762292551468955,4
201108,10104,-0.08208,-0.012034544427470293,2
201109,10104,0.023869,0.023429925895847907,10
201110,10104,0.14231,0.00829438206336778,5
201111,10104,-0.043332,0.016615128028923117,7
201201,10104,0.102144,-0.004881658129478122,2
201202,10104,0.037044,0.02247532933771225,7
201204,10104,0.010288,-0.0012655676444252298,3
201205,10104,-0.09966,-0.01618929558796928,2
201207,10104,0.018855,0.021134695057578836,7
201208,10104,0.048013,0.02055827076609461,5
201210,10104,-0.010172,-0.006577669182516846,3
201211,10104,0.035232,0.01238992200673479,5
201212,10104,0.041181,0.05371068932226093,10
201301,10104,0.065726,0.04645007829585535,8
201302,10104,-0.035764,0.012759486948896115,6
201304,10104,0.013919,0.01362603219991616,6
201305,10104,0.030506,-0.0051028396996706275,2
201307,10104,0.05731,0.01257114837559846,4
201309,10104,0.041117,0.008574991307864849,3
201310,10104,0.013567,0.019927195252521186,5
201312,10104,0.08416,0.06759926680956826,10
201401,10104,-0.03241,0.018073009594078048,7
201402,10104,0.059892,-0.0057023866739123056,2
201403,10104,0.046024,0.043063382962943014,10
201404,10104,0.0022,0.025223937221393506,8
201406,10104,-0.035459,-0.040771631897179944,1
201407,10104,-0.000493,0.006157970111881233,5
201409,10104,-0.078257,-0.024807917124628955,1
201410,10104,0.02325,3.209591457714253e-05,3
201412,10104,0.060363,0.09120170900142,10
201503,10104,-0.01529,0.027907860115549132,9
201504,10104,0.014368,0.0253491405262572,8
201506,10104,-0.07335,-0.029021298167833495,1
201507,10104,-0.005211,0.01307263141238768,6
201508,10104,-0.071357,-0.0034494779705535336,3
201509,10104,-0.026153,-0.01981456873286449,2
201511,10104,0.003347,-0.01114679330566061,3
201512,10104,-0.062612,-0.024342877558365898,2
201602,10104,0.012944,0.00166125525151778,6
201603,10104,0.112289,0.04059316306420695,10
201605,10104,0.00853,0.004135934028132841,5
201606,10104,0.018159,-0.0008814573001206414,5
201608,10104,0.004386,0.0017867420851391067,3
201609,10104,-0.047065,-0.03899543099423443,1
201610,10104,-0.018075,0.011707908871183045,6
201611,10104,0.04607,0.02448511193550508,5
201701,10104,0.047074,0.033109062928057494,8
201702,10104,0.06183,0.01675960099189311,5
201703,10104,0.047429,0.11910607673965953,10
201705,10104,0.009564,0.013351829860140689,6
201706,10104,0.104649,0.126337714166567,10
201707,10104,-0.000399,0.01210370022463883,5
201708,10104,0.008011,0.005701229732317356,5
201710,10104,0.05667,0.014263713614004383,5
201711,10104,-0.036149,-0.02059232441902648,1
201801,10104,0.095178,0.00034685549242818685,2
201802,10104,-0.017833,0.001191986293945845,4
201804,10104,0.002404,-0.003981508914986582,3
201805,10104,0.022991,0.016597623039584227,7
201807,10104,0.086473,0.011447918267391853,5
201808,10104,0.018876,-0.0008043489985839142,4
201810,10104,-0.049069,0.00249806819890321,5
201811,10104,-0.001638,0.014433690193300775,8
201812,10104,-0.074036,-0.007504428777986095,3
201901,10104,0.116722,0.0356894523099346,9
201902,10104,0.037826,0.005812863647678716,4
201904,10104,0.03463,0.03436499604419094,8
