yyyymm,permno,actual_ret,predicted_ret,decile
199701,10104,-0.068862,-0.113056631504998,1
199702,10104,0.009646,-0.15128970763045363,1
199703,10104,-0.017516,-0.10881809928354713,1
199704,10104,0.030794,-0.12386288361922115,1
199706,10104,0.080429,-0.15504322239791493,1
199707,10104,0.080645,-0.17158533944966703,1
199709,10104,-0.044262,-0.2569283712655901,1
199710,10104,-0.01801,-0.1419960833380605,1
199712,10104,-0.330206,-0.45713462917095776,1
199803,10104,0.281726,-0.33798389576860194,1
199804,10104,-0.180198,-0.35277939501685346,1
199806,10104,0.039683,-0.3391239586594752,1
199807,10104,0.07888,-0.3685605367594665,1
199808,10104,-0.247642,-0.362050721382097,1
199809,10104,0.460815,-0.29037700426746305,1
199811,10104,0.158562,-0.33208774863284846,1
199812,10104,0.259124,-0.297326267077696,1
199903,10104,-0.291946,-0.496766774927381,1
199904,10104,0.026066,-0.42195520155872557,1
199906,10104,0.496222,-0.3243977626238144,1
199908,10104,-0.041051,-0.42649127888411903,1
199909,10104,0.246575,-0.46258293439861337,1
199911,10104,0.425756,-0.43398504559955625,1
199912,10104,0.652535,-0.3558130272301432,1
200001,10104,-0.108477,-0.5036810562748935,1
200002,10104,0.486393,-0.49752523299275847,1
200003,10104,0.051347,-0.5819043146825287,1
200005,10104,-0.10086,-0.6151103443626664,1
200006,10104,0.169565,-0.6331757199225967,1
200007,10104,-0.105576,-0.6794127448573309,1
200008,10104,0.209476,-0.6123299541175413,1
200010,10104,-0.161905,-0.6858057526702296,1
200011,10104,-0.19697,-0.9479908309829563,1
200101,10104,0.002151,-1.115655806190359,1
200102,10104,-0.347639,-1.244480211382826,1
200104,10104,0.078772,-1.457159083594628,1
200105,10104,-0.053218,-1.461580399932264,1
200107,10104,-0.048421,-1.5081948978290127,1
200108,10104,-0.324668,-1.4818461412906998,1
200110,10104,0.077901,-1.496648380061717,1
200111,10104,0.034661,-1.4819670369094817,1
200112,10104,-0.015681,-1.3183499744815086,1
200201,10104,0.249819,-1.3548791066908696,1
200202,10104,-0.03708,-1.3616231996754895,1
200204,10104,-0.215625,-1.3388173599786934,1
