yyyymm,permno,actual_ret,predicted_ret,decile
201003,10104,0.043002,-12.33045739354901,2
201004,10104,0.008071,-12.214763517755268,2
201006,10104,-0.04918,-11.939499598535038,2
201008,10104,-0.075931,-12.088479502869863,1
201009,10104,0.229114,-12.480737143108959,1
201011,10104,-0.079476,-12.571809422848599,1
201012,10104,0.15733,-12.587506570955265,1
201101,10104,0.02492,-12.50223702798953,1
201102,10104,0.027162,-13.21998419934835,1
201103,10104,0.016185,-12.726133966881855,1
201105,10104,-0.048387,-12.72973404743343,1
201106,10104,-0.038282,-12.848627696415488,1
201108,10104,-0.08208,-13.43341018807048,1
201109,10104,0.023869,-12.964445541692895,1
201110,10104,0.14231,-10.70354096954514,1
201111,10104,-0.043332,-10.558995762442342,1
201201,10104,0.102144,-10.440855050270114,1
201202,10104,0.037044,-10.720035993457705,1
201204,10104,0.010288,-9.611225833439093,1
201205,10104,-0.09966,-9.367999891345587,1
201207,10104,0.018855,-9.862716111413306,1
201208,10104,0.048013,-9.815120902920933,1
201210,10104,-0.010172,-9.927175801923802,1
201211,10104,0.035232,-10.117413652292347,1
201212,10104,0.041181,-10.007160216311428,1
201301,10104,0.065726,-10.448471265105823,1
201302,10104,-0.035764,-11.021911129935816,1
201304,10104,0.013919,-10.962939350216924,1
201305,10104,0.030506,-10.467279143558654,1
201307,10104,0.05731,-10.916605645804873,1
201309,10104,0.041117,-9.974428377227301,1
201310,10104,0.013567,-9.86066147716343,1
201312,10104,0.08416,-10.332119889874127,1
201401,10104,-0.03241,-10.83290607487454,1
201402,10104,0.059892,-11.34300978759367,1
201403,10104,0.046024,-11.173152450624626,1
201404,10104,0.0022,-11.375975354472342,1
201406,10104,-0.035459,-11.790884222839965,1
201407,10104,-0.000493,-12.179399059005956,1
201409,10104,-0.078257,-9.665670327701328,1
201410,10104,0.02325,-9.411432953288648,1
201412,10104,0.060363,-9.441407962816037,1
201503,10104,-0.01529,-8.376003241282737,1
201504,10104,0.014368,-8.425948154322144,1
201506,10104,-0.07335,-7.852292108758764,1
201507,10104,-0.005211,-7.86238731903101,1
201508,10104,-0.071357,-7.8699911507750375,1
