yyyymm,permno,actual_ret,predicted_ret,decile
200412,10104,0.076923,0.06170232763585282,10
200501,10104,0.003644,0.01363683703369942,6
200502,10104,-0.05955,0.020009370076529864,6
200503,10104,-0.036293,-0.0232932565885508,1
200505,10104,0.107266,0.01860740092731929,7
200506,10104,0.03125,0.04170345289342437,10
200508,10104,-0.042741,0.009820446459174278,4
200509,10104,-0.04542,-0.03301901998914272,1
200510,10104,0.022581,0.0170177547062669,6
200511,10104,-0.006309,0.02022631678848316,6
200601,10104,0.029484,0.019521698397510102,6
200602,10104,-0.011933,0.006038573354893267,3
200603,10104,0.102254,0.026734066038506834,8
200605,10104,-0.02536,0.02327123380074888,9
200606,10104,0.018987,0.045807200175360226,10
200607,10104,0.033126,0.022490050493432334,8
200608,10104,0.046092,0.02736662535946581,8
200610,10104,0.04115,0.01363845116945107,4
200611,10104,0.031402,0.008497099469323519,4
200701,10104,0.001167,0.00074182110989756,2
200702,10104,-0.042541,0.0016700248968383015,5
200704,10104,0.036955,0.022994844401760313,6
200705,10104,0.030851,0.02761899759617672,8
200707,10104,-0.029934,0.01567550757156,7
200708,10104,0.060669,0.021819820370880916,9
200710,10104,0.024018,0.02294516722763903,7
200711,10104,-0.089761,0.006348441621652875,4
200712,10104,0.11893,0.040399786765418444,10
200801,10104,-0.089903,0.006105349701497847,5
200802,10104,-0.085158,0.0012188913147217692,6
200803,10104,0.040426,-0.022305817764310284,1
200804,10104,0.065951,-0.0022863976959228175,3
